Latitude,Longitude,File_Prefix
-57.132705,-63.86262833333333,lg2018_000_28800_nb150
-57.15840666666666,-63.84863333333333,lg2018_000_28800_nb150
-57.18442166666666,-63.83508166666667,lg2018_000_28800_nb150
-57.209485,-63.82197666666666,lg2018_000_28800_nb150
-57.23458166666666,-63.80853166666667,lg2018_000_28800_nb150
-57.26068000000001,-63.79426,lg2018_000_28800_nb150
-57.28609166666666,-63.78068333333334,lg2018_000_28800_nb150
-57.31207833333333,-63.76770666666667,lg2018_000_28800_nb150
-57.3379,-63.754425,lg2018_000_28800_nb150
-57.36271666666666,-63.7412,lg2018_000_28800_nb150
-57.38704333333333,-63.72856666666666,lg2018_000_28800_nb150
-57.41317,-63.714955,lg2018_000_28800_nb150
-57.43866166666667,-63.69947666666667,lg2018_000_28800_nb150
-57.449465,-63.69296,lg2018_000_28800_nb150
-57.44956,-63.69289666666667,lg2018_000_36000_nb150
-57.47531833333333,-63.67638666666666,lg2018_000_36000_nb150
-57.49918333333334,-63.66340666666667,lg2018_000_36000_nb150
-57.52314666666667,-63.65108000000001,lg2018_000_36000_nb150
-57.54729166666666,-63.63972333333334,lg2018_000_36000_nb150
-57.57177166666666,-63.62871,lg2018_000_36000_nb150
-57.59591666666667,-63.61877833333333,lg2018_000_36000_nb150
-57.62056166666667,-63.60775833333334,lg2018_000_36000_nb150
-57.64478833333333,-63.59437333333333,lg2018_000_36000_nb150
-57.66925500000001,-63.58032166666667,lg2018_000_36000_nb150
-57.69370833333333,-63.56588833333333,lg2018_000_36000_nb150
-57.71774166666667,-63.549675,lg2018_000_36000_nb150
-57.74318666666666,-63.5346,lg2018_000_36000_nb150
-57.76889666666667,-63.52092333333334,lg2018_000_36000_nb150
-57.794425,-63.50797833333333,lg2018_000_36000_nb150
-57.80246999999999,-63.50384,lg2018_000_36000_nb150
-57.80257333333334,-63.5038,lg2018_000_43200_nb150
-57.82722833333333,-63.491505,lg2018_000_43200_nb150
-57.85241833333333,-63.47662,lg2018_000_43200_nb150
-57.87762833333333,-63.46242166666666,lg2018_000_43200_nb150
-57.90251166666667,-63.44866333333334,lg2018_000_43200_nb150
-57.92759333333333,-63.43519833333333,lg2018_000_43200_nb150
-57.952755,-63.42201166666667,lg2018_000_43200_nb150
-57.977885,-63.40896166666667,lg2018_000_43200_nb150
-58.00247833333334,-63.39609333333333,lg2018_000_43200_nb150
-58.026885,-63.38169333333333,lg2018_000_43200_nb150
-58.05175500000001,-63.36711666666667,lg2018_000_43200_nb150
-58.076465,-63.35384333333333,lg2018_000_43200_nb150
-58.10115166666667,-63.34181833333334,lg2018_000_43200_nb150
-58.12581333333333,-63.32966999999999,lg2018_000_43200_nb150
-58.151030000000006,-63.31509666666667,lg2018_000_43200_nb150
-58.15498,-63.312795,lg2018_000_43200_nb150
-58.15507833333334,-63.31272833333333,lg2018_000_50400_nb150
-58.17944166666667,-63.29847166666666,lg2018_000_50400_nb150
-58.20481833333334,-63.28329166666666,lg2018_000_50400_nb150
-58.23036999999999,-63.268725,lg2018_000_50400_nb150
-58.25616166666666,-63.25402166666667,lg2018_000_50400_nb150
-58.28187333333333,-63.23887333333333,lg2018_000_50400_nb150
-58.30204333333333,-63.228638333333336,lg2018_000_50400_nb150
-58.30810693989071,-63.2258324863388,lg2018_000_53385_nb150
-58.3235,-63.218475,lg2018_000_53385_nb150
-58.33883333333333,-63.21115,lg2018_000_53385_nb150
-58.354265000000005,-63.203865,lg2018_000_53385_nb150
-58.36991833333333,-63.196740000000005,lg2018_000_53385_nb150
-58.38552333333333,-63.18925333333333,lg2018_000_53385_nb150
-58.40133666666666,-63.18171666666667,lg2018_000_53385_nb150
-58.41709333333333,-63.17340166666666,lg2018_000_53385_nb150
-58.43273166666667,-63.16462666666666,lg2018_000_53385_nb150
-58.448185,-63.15491833333334,lg2018_000_53385_nb150
-58.46369,-63.14453333333334,lg2018_000_53385_nb150
-58.47915166666667,-63.13447833333333,lg2018_000_53385_nb150
-58.49468,-63.124165000000005,lg2018_000_53385_nb150
-58.51022666666667,-63.113625,lg2018_000_53385_nb150
-58.52563333333333,-63.104243333333336,lg2018_000_53385_nb150
-58.52643833333333,-63.10375333333333,lg2018_000_53385_nb150
-58.52654166666667,-63.10369166666667,lg2018_000_57600_nb150
-58.54164333333333,-63.09433166666667,lg2018_000_57600_nb150
-58.55669333333334,-63.08566166666667,lg2018_000_57600_nb150
-58.57193166666666,-63.077358333333336,lg2018_000_57600_nb150
-58.587073333333336,-63.06886666666666,lg2018_000_57600_nb150
-58.60232333333333,-63.06041666666667,lg2018_000_57600_nb150
-58.61754666666667,-63.05189833333333,lg2018_000_57600_nb150
-58.63273666666666,-63.04337166666666,lg2018_000_57600_nb150
-58.64793833333334,-63.03496166666667,lg2018_000_57600_nb150
-58.66310333333333,-63.02631333333333,lg2018_000_57600_nb150
-58.67823666666666,-63.01738333333334,lg2018_000_57600_nb150
-58.693235,-63.00874,lg2018_000_57600_nb150
-58.70827,-63.00123166666667,lg2018_000_57600_nb150
-58.72336333333333,-62.99423666666666,lg2018_000_57600_nb150
-58.73811666666667,-62.98811166666667,lg2018_000_57600_nb150
-58.75300333333333,-62.98125833333334,lg2018_000_57600_nb150
-58.76786166666667,-62.97282333333333,lg2018_000_57600_nb150
-58.782680000000006,-62.96420666666667,lg2018_000_57600_nb150
-58.79731833333334,-62.955415,lg2018_000_57600_nb150
-58.81171,-62.94665166666667,lg2018_000_57600_nb150
-58.82578166666666,-62.93643,lg2018_000_57600_nb150
-58.84014333333333,-62.928375,lg2018_000_57600_nb150
-58.85453833333333,-62.92011333333333,lg2018_000_57600_nb150
-58.86909833333333,-62.91234,lg2018_000_57600_nb150
-58.8823,-62.90532166666666,lg2018_000_57600_nb150
-58.88234833333333,-62.905295,lg2018_000_64800_nb150
-58.89697,-62.89751999999999,lg2018_000_64800_nb150
-58.91166833333333,-62.88960166666666,lg2018_000_64800_nb150
-58.92620833333334,-62.88163333333333,lg2018_000_64800_nb150
-58.940718333333336,-62.87360833333334,lg2018_000_64800_nb150
-58.955195,-62.86570833333333,lg2018_000_64800_nb150
-58.96963666666666,-62.85839333333333,lg2018_000_64800_nb150
-58.98403166666667,-62.85122833333333,lg2018_000_64800_nb150
-58.99812333333333,-62.84729333333333,lg2018_000_64800_nb150
-59.00773166666666,-62.86747,lg2018_000_64800_nb150
-59.01691833333334,-62.88820166666667,lg2018_000_64800_nb150
